record_id,package_name,record_time,foreground_time_usage,last_time_use,downloaded_data,uploaded_data,avg_cpu_usage,max_cpu_usage,was_foreground,boot
502,com.whatsapp,1430923201487,3700993,1430923153507,173,295,-1.0,-1,1,0
513,com.whatsapp,1430923322034,3700993,1430923153507,3115,44133,-1.0,-1,0,0
517,com.whatsapp,1430923381456,3700993,1430923153507,372,319,-1.0,-1,0,0
518,com.whatsapp,1430923441720,3729317,1430923416023,510,772,-1.0,-1,1,0
525,com.whatsapp,1430923502023,3736100,1430923459217,733,689,-1.0,-1,1,0
535,com.whatsapp,1430923621553,3736100,1430923459217,70,129,-1.0,-1,0,0
539,com.whatsapp,1430923682662,3736100,1430923459217,114,230,-1.0,-1,0,0
549,com.whatsapp,1430923861675,3739023,1430923825153,0,0,-1.0,-1,1,0
557,com.whatsapp,1430923925046,3739023,1430923825153,840,2286,-1.0,-1,0,0
568,com.whatsapp,1430923982850,3739023,1430923825153,1096,1442,-1.0,-1,0,0
571,com.whatsapp,1430924042157,3746479,1430924042157,2982,43823,-1.0,-1,1,0
581,com.whatsapp,1430924101388,3806479,1430924101388,3128,2653,-1.0,-1,1,0
582,com.whatsapp,1430924162035,3855440,1430924150996,2240,2133,-1.0,-1,1,0
588,com.whatsapp,1430924221061,3880877,1430924221061,2379,2377,-1.0,-1,1,0
597,com.whatsapp,1430924281931,3940877,1430924281931,3992,4027,-1.0,-1,1,0
602,com.whatsapp,1430924341950,4000877,1430924341950,159,153,-1.0,-1,1,0
606,com.whatsapp,1430924402048,4061947,1430924402048,87,157,-1.0,-1,1,0
610,com.whatsapp,1430924463129,4097594,1430924438776,271,495,-1.0,-1,1,0
617,com.whatsapp,1430924521077,4107608,1430924521077,0,0,-1.0,-1,1,0
624,com.whatsapp,1430924588544,4170808,1430924588544,920,2150,-1.0,-1,1,0
633,com.whatsapp,1430924655333,4217178,1430924655333,2967,3522,-1.0,-1,1,0
716,com.whatsapp,1430924702265,4277178,1430924702265,0,0,-1.0,-1,1,0
715,com.whatsapp,1430924762265,4337178,1430924762265,0,0,-1.0,-1,1,0
714,com.whatsapp,1430924822265,4397178,1430924822265,0,0,-1.0,-1,1,0
713,com.whatsapp,1430924882265,4457178,1430924882265,0,0,-1.0,-1,1,0
712,com.whatsapp,1430924942265,4517178,1430924942265,0,0,-1.0,-1,1,0
711,com.whatsapp,1430925002265,4577178,1430925002265,0,0,-1.0,-1,1,0
710,com.whatsapp,1430925062265,4637178,1430925062265,0,0,-1.0,-1,1,0
709,com.whatsapp,1430925122265,4697178,1430925122265,0,0,-1.0,-1,1,0
708,com.whatsapp,1430925182265,4757178,1430925182265,0,0,-1.0,-1,1,0
707,com.whatsapp,1430925242265,4817178,1430925242265,0,0,-1.0,-1,1,0
706,com.whatsapp,1430925302265,4877178,1430925302265,0,0,-1.0,-1,1,0
705,com.whatsapp,1430925362265,4937178,1430925362265,0,0,-1.0,-1,1,0
704,com.whatsapp,1430925422265,4997178,1430925422265,0,0,-1.0,-1,1,0
703,com.whatsapp,1430925482265,5057178,1430925482265,0,0,-1.0,-1,1,0
645,com.whatsapp,1430925542265,5117178,1430925542265,10201630,384734,-1.0,-1,1,0
649,com.whatsapp,1430925601592,5177178,1430925601592,7607,6760,-1.0,-1,1,0
653,com.whatsapp,1430925661642,5237178,1430925661642,10145,8299,-1.0,-1,1,0
658,com.whatsapp,1430925721670,5297178,1430925721670,2520,2267,-1.0,-1,1,0
661,com.whatsapp,1430925781789,5357178,1430925781789,9312,8594,-1.0,-1,1,0
663,com.whatsapp,1430925841772,5417178,1430925841772,8056,7865,-1.0,-1,1,0
665,com.whatsapp,1430925901801,5477178,1430925901801,6875,6629,-1.0,-1,1,0
668,com.whatsapp,1430925961815,5537178,1430925961815,11894,10201,-1.0,-1,1,0
671,com.whatsapp,1430926022252,5597178,1430926022252,15121,13537,-1.0,-1,1,0
675,com.whatsapp,1430926081277,5657178,1430926081277,6028,5632,-1.0,-1,1,0
677,com.whatsapp,1430926141502,5717178,1430926141502,7944,6137,-1.0,-1,1,0
679,com.whatsapp,1430926201856,5777178,1430926201856,1412,1357,-1.0,-1,1,0
681,com.whatsapp,1430926262276,5837178,1430926262276,11395,10520,-1.0,-1,1,0
685,com.whatsapp,1430926321509,5897178,1430926321509,2096,1819,-1.0,-1,1,0
688,com.whatsapp,1430926383094,5957178,1430926383094,2574,2677,-1.0,-1,1,0
691,com.whatsapp,1430926442001,6017178,1430926442001,360,688,-1.0,-1,1,0
702,com.whatsapp,1430926501789,6077178,1430926501789,0,0,-1.0,-1,1,0
695,com.whatsapp,1430926561789,6137178,1430926561789,13280,11818,-1.0,-1,1,0
699,com.whatsapp,1430926621551,6197178,1430926621551,7494,6628,-1.0,-1,1,0
717,com.whatsapp,1430926682074,4444741,1430924869637,3103,2578,-1.0,-1,1,0
728,com.whatsapp,1430926761839,4444741,1430924869637,1317,1161,-1.0,-1,0,0
739,com.whatsapp,1430926801857,4444741,1430924869637,149,348,-1.0,-1,0,0
742,com.whatsapp,1430926861859,4444741,1430924869637,210,438,-1.0,-1,0,0
749,com.whatsapp,1430926938498,4447413,1430926935261,700,1905,-1.0,-1,1,0
762,com.whatsapp,1430926986883,4485780,1430926986883,2100,5715,-1.0,-1,1,0
768,com.whatsapp,1430927034160,4545780,1430927034160,0,0,-1.0,-1,1,0
769,com.whatsapp,1430927094160,4543699,1430927032079,12490,114159,-1.0,-1,1,0
782,com.whatsapp,1430927113829,4543699,1430927032079,327,393,-1.0,-1,0,0
790,com.whatsapp,1430927162084,4578390,1430927151238,754,907,-1.0,-1,1,0
800,com.whatsapp,1430927221357,4578390,1430927151238,75,116,-1.0,-1,0,0
805,com.whatsapp,1430927281414,4578390,1430927151238,923,1004,-1.0,-1,0,0
812,com.whatsapp,1430927341673,4578390,1430927151238,1411,1306,-1.0,-1,0,0
817,com.whatsapp,1430927515167,4578390,1430927151238,5263,9848,-1.0,-1,0,0
823,com.whatsapp,1430927613722,4578390,1430927151238,70,129,-1.0,-1,0,0
830,com.whatsapp,1430927641899,4594074,1430927641899,506,586,-1.0,-1,1,0
836,com.whatsapp,1430927701799,4653052,1430927700777,3119,3667,-1.0,-1,1,0
846,com.whatsapp,1430927723363,4667033,1430927723363,0,0,-1.0,-1,1,0
843,com.whatsapp,1430927783363,4727033,1430927783363,6658,10354,-1.0,-1,1,0
847,com.whatsapp,1430927835146,4787484,1430927835146,1540,4640,-1.0,-1,1,0
853,com.whatsapp,1430927895616,4839386,1430927895616,4372,6347,-1.0,-1,1,0
865,com.whatsapp,1430927948168,4899386,1430927948168,2064,3203,-1.0,-1,1,0
867,com.whatsapp,1430928007652,4923167,1430927971433,1151,3187,-1.0,-1,1,0
878,com.whatsapp,1430928061791,4924404,1430928040673,840,2286,-1.0,-1,1,0
887,com.whatsapp,1430928073584,4957171,1430928073584,0,0,-1.0,-1,1,0
888,com.whatsapp,1430928133584,4991302,1430928133584,5692,8754,-1.0,-1,1,0
905,com.whatsapp,1430928201317,5051302,1430928201317,0,0,-1.0,-1,1,0
901,com.whatsapp,1430928261317,5111302,1430928261317,10528,14045,-1.0,-1,1,0
904,com.whatsapp,1430928287763,5171302,1430928287763,0,0,-1.0,-1,1,0
906,com.whatsapp,1430928347763,5191302,1430928307763,3241,3718,-1.0,-1,1,0
915,com.whatsapp,1430928378954,5191302,1430928307763,122,193,-1.0,-1,0,0
923,com.whatsapp,1430928481606,5230841,1430928481606,10900,116092,-1.0,-1,1,0
928,com.whatsapp,1430928541831,5272594,1430928523584,1572,3615,-1.0,-1,1,0
931,com.whatsapp,1430928601883,5292468,1430928601883,1151,1096,-1.0,-1,1,0
935,com.whatsapp,1430928662144,5310821,1430928620497,1312,1024,-1.0,-1,1,0
939,com.whatsapp,1430928722666,5343217,1430928700617,982,981,-1.0,-1,1,0
951,com.whatsapp,1430928902237,5346695,1430928865623,103,153,-1.0,-1,1,0
955,com.whatsapp,1430929021292,5346695,1430928865623,286,274,-1.0,-1,0,0
959,com.whatsapp,1430929081336,5346695,1430928865623,132,203,-1.0,-1,0,0
963,com.whatsapp,1430929141350,5346695,1430928865623,892,863,-1.0,-1,0,0
965,com.whatsapp,1430929201385,5346695,1430928865623,70,129,-1.0,-1,0,0
968,com.whatsapp,1430929321654,5358205,1430929307381,670,961,-1.0,-1,1,0
977,com.whatsapp,1430929335065,5385834,1430929335065,0,0,-1.0,-1,1,0
978,com.whatsapp,1430929395065,5385040,1430929334271,700,2290,-1.0,-1,1,0
988,com.whatsapp,1430929444800,5385040,1430929334271,140,381,-1.0,-1,0,0
991,com.whatsapp,1430929524002,5385040,1430929334271,1166,1694,-1.0,-1,0,0
1004,com.whatsapp,1430933902274,5385040,1430929334271,5419,9248,-1.0,-1,0,0
1029,com.whatsapp,1430940022932,19181,1430940022932,9884,6691,-1.0,-1,1,0
1048,com.whatsapp,1430940061926,79172,1430940061926,167,242,-1.0,-1,1,0
1055,com.whatsapp,1430940121982,128054,1430940110864,97,211,-1.0,-1,1,0
1060,com.whatsapp,1430940182062,160003,1430940182062,372,436,-1.0,-1,1,0
1065,com.whatsapp,1430940241197,219907,1430940241197,0,0,-1.0,-1,1,0
1067,com.whatsapp,1430940301291,279600,1430940301291,22844,2437,-1.0,-1,1,0
1073,com.whatsapp,1430940361293,339621,1430940361293,622,983,-1.0,-1,1,0
1076,com.whatsapp,1430940421379,398516,1430940421379,4065,4247,-1.0,-1,1,0
1079,com.whatsapp,1430940481396,458510,1430940481396,3192,2377,-1.0,-1,1,0
1083,com.whatsapp,1430940541470,517185,1430940540145,2174,3266,-1.0,-1,1,0
1087,com.whatsapp,1430940601506,553648,1430940601506,3462,3132,-1.0,-1,1,0
1092,com.whatsapp,1430940661548,613648,1430940661548,1801,1459,-1.0,-1,1,0
1095,com.whatsapp,1430940721550,673648,1430940721550,3073,3786,-1.0,-1,1,0
1096,com.whatsapp,1430940781661,733816,1430940781661,3765,3918,-1.0,-1,1,0
1108,com.whatsapp,1430940841773,793816,1430940841773,0,0,-1.0,-1,1,0
1100,com.whatsapp,1430940901773,853816,1430940901773,1149,1581,-1.0,-1,1,0
1104,com.whatsapp,1430940961868,913816,1430940961868,2912,3340,-1.0,-1,1,0
1107,com.whatsapp,1430941021892,973816,1430941021892,3050,3054,-1.0,-1,1,0
1109,com.whatsapp,1430941081941,1030746,1430941078871,3974,4223,-1.0,-1,1,0
1110,com.whatsapp,1430941141947,1081328,1430941141947,4166,4344,-1.0,-1,1,0
1113,com.whatsapp,1430941201987,1141164,1430941201987,4637,5154,-1.0,-1,1,0
1114,com.whatsapp,1430941262050,1200145,1430941262050,12347,138790,-1.0,-1,1,0
1117,com.whatsapp,1430941321111,1260073,1430941321111,4777,5070,-1.0,-1,1,0
1120,com.whatsapp,1430941381148,1320523,1430941381148,2336,2831,-1.0,-1,1,0
1123,com.whatsapp,1430941441661,1380642,1430941441661,2743,2058,-1.0,-1,1,0
1125,com.whatsapp,1430941501681,1440642,1430941501681,3076,2685,-1.0,-1,1,0
1126,com.whatsapp,1430941561768,1500642,1430941561768,2107,1804,-1.0,-1,1,0
1127,com.whatsapp,1430941621813,1514688,1430941575859,1259,1086,-1.0,-1,1,0
1132,com.whatsapp,1430941681880,1514688,1430941575859,716,417,-1.0,-1,0,0
1134,com.whatsapp,1430941741935,1568256,1430941741935,1577,1632,-1.0,-1,1,0
1136,com.whatsapp,1430941801946,1628216,1430941801946,12048,86263,-1.0,-1,1,0
1143,com.whatsapp,1430941861973,1688216,1430941861973,2654,2646,-1.0,-1,1,0
1144,com.whatsapp,1430941921992,1743040,1430941916816,1444,1357,-1.0,-1,1,0
1147,com.whatsapp,1430941982077,1751901,1430941981579,1243,845,-1.0,-1,1,0
1150,com.whatsapp,1430942041301,1754927,1430941984605,75,116,-1.0,-1,1,0
1157,com.whatsapp,1430942101331,1754927,1430941984605,318,306,-1.0,-1,0,0
1161,com.whatsapp,1430942222032,1754927,1430941984605,70,129,-1.0,-1,0,0
1162,com.whatsapp,1430942281109,1754927,1430941984605,160,154,-1.0,-1,0,0
1164,com.whatsapp,1430942401425,1754927,1430941984605,497,413,-1.0,-1,0,0
1165,com.whatsapp,1430942461300,1776052,1430942456347,1306,1463,-1.0,-1,1,0
1172,com.whatsapp,1430942521608,1823291,1430942521608,2228,2168,-1.0,-1,1,0
1175,com.whatsapp,1430942581576,1824714,1430942522999,1294,1051,-1.0,-1,1,0
1179,com.whatsapp,1430942641819,1826057,1430942636481,652,619,-1.0,-1,1,0
1184,com.whatsapp,1430942701876,1876267,1430942701876,651,540,-1.0,-1,1,0
1192,com.whatsapp,1430942761859,1936085,1430942761859,1121,1230,-1.0,-1,1,0
1195,com.whatsapp,1430942821866,1984714,1430942821866,1615,1472,-1.0,-1,1,0
1198,com.whatsapp,1430942881869,2044714,1430942881869,520,830,-1.0,-1,1,0
1199,com.whatsapp,1430942941898,2104768,1430942941952,2006,2288,-1.0,-1,1,0
1204,com.whatsapp,1430943001915,2165148,1430943001915,1524,1946,-1.0,-1,1,0
1207,com.whatsapp,1430943062452,2184860,1430943022164,884,1186,-1.0,-1,1,0
1214,com.whatsapp,1430943121520,2184860,1430943022164,641,628,-1.0,-1,0,0
1217,com.whatsapp,1430943181739,2236880,1430943181739,1373,1252,-1.0,-1,1,0
1222,com.whatsapp,1430943241801,2280126,1430943225047,84366,4427,-1.0,-1,1,0
1224,com.whatsapp,1430943301876,2329799,1430943301876,2360,1945,-1.0,-1,1,0
1228,com.whatsapp,1430943361856,2389566,1430943361856,5681,4988,-1.0,-1,1,0
1231,com.whatsapp,1430943421864,2449448,1430943421864,4088,3580,-1.0,-1,1,0
1235,com.whatsapp,1430943481945,2509325,1430943481945,2121,2515,-1.0,-1,1,0
1236,com.whatsapp,1430943541984,2569492,1430943541984,2030,1801,-1.0,-1,1,0
1237,com.whatsapp,1430943602252,2600391,1430943573151,3161,2901,-1.0,-1,1,0
1243,com.whatsapp,1430943661310,2600391,1430943573151,831,549,-1.0,-1,0,0
1244,com.whatsapp,1430943721267,2616707,1430943721472,3167,2280,-1.0,-1,1,0
1246,com.whatsapp,1430943781272,2676456,1430943781272,3144,2630,-1.0,-1,1,0
1247,com.whatsapp,1430943841379,2699711,1430943804634,2897,2956,-1.0,-1,1,0
1248,com.whatsapp,1430943901784,2711196,1430943870545,3441,2690,-1.0,-1,1,0
1256,com.whatsapp,1430943961947,2711196,1430943870545,127,250,-1.0,-1,0,0
1257,com.whatsapp,1430944021978,2756474,1430944021978,818,458,-1.0,-1,1,0
1263,com.whatsapp,1430944082083,2762687,1430944028296,871,805,-1.0,-1,1,0
1268,com.whatsapp,1430944141134,2762687,1430944028296,71,130,-1.0,-1,0,0
1274,com.whatsapp,1430944501078,2762687,1430944028296,71,130,-1.0,-1,0,0
1277,com.whatsapp,1430944561322,2784047,1430944554310,864,538,-1.0,-1,1,0
1283,com.whatsapp,1430944621341,2792659,1430944604098,1742,1521,-1.0,-1,1,0
1289,com.whatsapp,1430944681410,2793993,1430944648684,0,0,-1.0,-1,1,0
1292,com.whatsapp,1430944741480,2824065,1430944741480,865,572,-1.0,-1,1,0
1294,com.whatsapp,1430944801489,2874704,1430944792128,77,127,-1.0,-1,1,0
1295,com.whatsapp,1430944861787,2899546,1430944859982,391,597,-1.0,-1,1,0
1300,com.whatsapp,1430944921777,2899546,1430944859982,145,139,-1.0,-1,0,0
1303,com.whatsapp,1430944981780,2899546,1430944859982,200,151,-1.0,-1,0,0
1306,com.whatsapp,1430945041863,2955837,1430945041863,2343,2002,-1.0,-1,1,0
1311,com.whatsapp,1430945101834,3015837,1430945101834,4774,5030,-1.0,-1,1,0
1312,com.whatsapp,1430945161843,3075837,1430945161843,4371,4171,-1.0,-1,1,0
1314,com.whatsapp,1430945221930,3135837,1430945221930,4562,5004,-1.0,-1,1,0
1315,com.whatsapp,1430945282097,3195837,1430945282097,1030,1002,-1.0,-1,1,0
1317,com.whatsapp,1430945341185,3255670,1430945341185,2970,2847,-1.0,-1,1,0
1320,com.whatsapp,1430945401188,3315670,1430945401188,2955,2800,-1.0,-1,1,0
1323,com.whatsapp,1430945461292,3375591,1430945461292,4855,4522,-1.0,-1,1,0
1324,com.whatsapp,1430945521372,3435633,1430945521372,3384,2995,-1.0,-1,1,0
1325,com.whatsapp,1430945581455,3495447,1430945581455,3844,4162,-1.0,-1,1,0
1327,com.whatsapp,1430945641464,3555602,1430945641619,4362,4235,-1.0,-1,1,0
1328,com.whatsapp,1430945701557,3615447,1430945701557,3626,3630,-1.0,-1,1,0
1330,com.whatsapp,1430945761588,3675447,1430945761588,3941,4112,-1.0,-1,1,0
1333,com.whatsapp,1430945821670,3735679,1430945821670,5978,6380,-1.0,-1,1,0
1336,com.whatsapp,1430945881776,3795679,1430945881776,4261,4482,-1.0,-1,1,0
1337,com.whatsapp,1430945941926,3855679,1430945941926,2729,2870,-1.0,-1,1,0
1338,com.whatsapp,1430946002034,3914748,1430946002034,4406,4785,-1.0,-1,1,0
1340,com.whatsapp,1430946061134,3974748,1430946061134,3328,3569,-1.0,-1,1,0
1341,com.whatsapp,1430946121195,4035180,1430946121627,3226,2685,-1.0,-1,1,0
1342,com.whatsapp,1430946181262,4094679,1430946181262,3862,4429,-1.0,-1,1,0
1343,com.whatsapp,1430946241271,4154740,1430946241271,4601,4778,-1.0,-1,1,0
1344,com.whatsapp,1430946301362,4214557,1430946301362,4764,5245,-1.0,-1,1,0
1349,com.whatsapp,1430946361374,4274663,1430946361374,3734,3300,-1.0,-1,1,0
1350,com.whatsapp,1430946421510,4334694,1430946421510,4254,4522,-1.0,-1,1,0
1351,com.whatsapp,1430946481586,4394694,1430946481586,3801,3094,-1.0,-1,1,0
1352,com.whatsapp,1430946541626,4434517,1430946521449,2595,2563,-1.0,-1,1,0
1354,com.whatsapp,1430946601725,4464404,1430946601725,1538,1148,-1.0,-1,1,0
1356,com.whatsapp,1430946661760,4524440,1430946661760,2934,2803,-1.0,-1,1,0
1357,com.whatsapp,1430946721792,4584440,1430946721792,3265,3605,-1.0,-1,1,0
1359,com.whatsapp,1430946781802,4644440,1430946781802,5367,5589,-1.0,-1,1,0
1360,com.whatsapp,1430946841821,4704418,1430946841821,6083,6218,-1.0,-1,1,0
1361,com.whatsapp,1430946901912,4741375,1430946901912,4648,4724,-1.0,-1,1,0
1363,com.whatsapp,1430946962008,4776301,1430946936934,1294,825,-1.0,-1,1,0
1366,com.whatsapp,1430947021361,4776301,1430946936934,70,129,-1.0,-1,0,0
1384,com.whatsapp,1430947262060,4776301,1430946936934,70,129,-1.0,-1,0,0
1393,com.whatsapp,1430947501518,4836921,1430947501518,7181,32173,-1.0,-1,1,0
1397,com.whatsapp,1430947561508,4896841,1430947561508,3869,4225,-1.0,-1,1,0
1401,com.whatsapp,1430947621518,4956803,1430947621518,6687,6773,-1.0,-1,1,0
1403,com.whatsapp,1430947681526,5016803,1430947681526,3438,2832,-1.0,-1,1,0
1404,com.whatsapp,1430947741538,5076821,1430947741538,5375,5624,-1.0,-1,1,0
1405,com.whatsapp,1430947801654,5136934,1430947801654,4426,3874,-1.0,-1,1,0
1409,com.whatsapp,1430947861788,5148776,1430947813630,3311,3100,-1.0,-1,1,0
1413,com.whatsapp,1430947921793,5177027,1430947917780,700,535,-1.0,-1,1,0
1416,com.whatsapp,1430947982584,5216197,1430947964209,817,785,-1.0,-1,1,0
1430,com.whatsapp,1430948102415,5229990,1430948082715,753,540,-1.0,-1,1,0
1435,com.whatsapp,1430948161657,5229990,1430948082715,430,412,-1.0,-1,0,0
1438,com.whatsapp,1430948221667,5229990,1430948082715,70,129,-1.0,-1,0,0
1441,com.whatsapp,1430948281755,5244982,1430948281755,1271,1003,-1.0,-1,1,0
1445,com.whatsapp,1430948341790,5304919,1430948341790,4207,4503,-1.0,-1,1,0
1446,com.whatsapp,1430948401791,5364876,1430948401791,1973,1817,-1.0,-1,1,0
1447,com.whatsapp,1430948461885,5425220,1430948462229,1135,1193,-1.0,-1,1,0
1450,com.whatsapp,1430948522287,5453787,1430948490861,2238,2344,-1.0,-1,1,0
1454,com.whatsapp,1430948581251,5483491,1430948581251,3386,2934,-1.0,-1,1,0
1458,com.whatsapp,1430948641337,5505212,1430948603058,1917,2150,-1.0,-1,1,0
1462,com.whatsapp,1430948702243,5524510,1430948672018,899,413,-1.0,-1,1,0
1468,com.whatsapp,1430948821540,5557953,1430948821540,2956,2664,-1.0,-1,1,0
1473,com.whatsapp,1430948881643,5617975,1430948881643,3234,3264,-1.0,-1,1,0
1475,com.whatsapp,1430948941664,5677975,1430948941664,5455,5682,-1.0,-1,1,0
1477,com.whatsapp,1430949001738,5737760,1430949001738,4619,4826,-1.0,-1,1,0
1480,com.whatsapp,1430949061776,5797674,1430949061776,12014,66188,-1.0,-1,1,0
1481,com.whatsapp,1430949121796,5857642,1430949121796,5070,5041,-1.0,-1,1,0
1482,com.whatsapp,1430949181864,5917524,1430949181864,3683,3804,-1.0,-1,1,0
1484,com.whatsapp,1430949241865,5969956,1430949234297,2311,2664,-1.0,-1,1,0
1488,com.whatsapp,1430949302106,6006977,1430949287019,2063,2033,-1.0,-1,1,0
1490,com.whatsapp,1430949361130,6006977,1430949287019,430,412,-1.0,-1,0,0
1493,com.whatsapp,1430949421941,6006977,1430949287019,71,130,-1.0,-1,0,0
1510,com.whatsapp,1430949601561,6006977,1430949287019,920,730,-1.0,-1,0,0
1515,com.whatsapp,1430949661776,6025830,1430949661776,2074,1288,-1.0,-1,1,0
1525,com.whatsapp,1430949722015,6085836,1430949722015,4136,3637,-1.0,-1,1,0
1526,com.whatsapp,1430949782058,6144743,1430949782058,1192,1120,-1.0,-1,1,0
1527,com.whatsapp,1430949841078,6204561,1430949841078,8519,9088,-1.0,-1,1,0
1530,com.whatsapp,1430949901104,6264476,1430949901104,7307,7183,-1.0,-1,1,0
1534,com.whatsapp,1430949961144,6324344,1430949961144,6270,5844,-1.0,-1,1,0
1536,com.whatsapp,1430950021170,6384072,1430950021170,5657,5243,-1.0,-1,1,0
1538,com.whatsapp,1430950081179,6443999,1430950081179,6685,5866,-1.0,-1,1,0
1541,com.whatsapp,1430950141246,6504262,1430950141246,5410,5372,-1.0,-1,1,0
1542,com.whatsapp,1430950201264,6564262,1430950201264,6503,5682,-1.0,-1,1,0
1543,com.whatsapp,1430950261343,6624262,1430950261343,3431,4367,-1.0,-1,1,0
1544,com.whatsapp,1430950321611,6684135,1430950321611,3318,3398,-1.0,-1,1,0
